515981,Chhatadiya,Amreli,8,11,37.5
521699,Boripitha,Narmada,0,0,0
515699,Chhatradiya,Amreli,7,7,0.0
521548,Chapat,Narmada,0,0,0
515902,Chhelana,Amreli,0,22,22
521849,Chatwad,Narmada,0,0,0
515820,Chikhali,Amreli,1,1,0.0
521380,Chhindiapara,Narmada,0,0,0
521378,Chichadia,Narmada,1,1,0.0
515572,Chital,Amreli,34,61,79.41176470588235
521781,Chikali,Narmada,0,1,1
515921,Chitrasar,Amreli,0,0,0
521709,Chikda,Narmada,0,0,0
515997,Chotra,Amreli,6,8,33.333333333333336
521856,Chimbipani,Narmada,0,0,0
515724,Dabhali,Amreli,14,22,57.142857142857146
521783,Chitrakevdi,Narmada,0,0,0
515822,Dadhiya,Amreli,0,0,0
521420,Chitravadi,Narmada,1,0,-100.0
515844,Dadhiyali,Amreli,0,0,0
521517,Chitrol,Narmada,0,0,0
515873,Dadli,Amreli,0,0,0
521785,Chopadvav,Narmada,0,0,0
515582,Dahida,Amreli,1,1,0.0
515685,Dahida,Amreli,0,0,0
521562,Chopdi,Narmada,0,0,0
515508,Dahinthara,Amreli,295,325,10.169491525423728
521614,Chorkotar,Narmada,0,0,0
521661,Chuli,Narmada,0,2,2
515729,Dalkhaniya,Amreli,0,1,1
521741,Dabka,Narmada,0,0,0
515691,Dangavadar,Amreli,8,10,25.0
521858,Dabka,Narmada,0,0,0
515988,Dantardi,Amreli,40,105,162.5
521549,Dadhvada,Narmada,0,0,0
521751,Dandawadi,Narmada,0,0,0
515463,Dared,Amreli,47,53,12.76595744680851
521806,Datwada,Narmada,0,0,0
515857,Dedan,Amreli,0,2,2
521710,Devipada,Narmada,0,0,0
515803,Dedkadi,Amreli,0,0,0
521773,Devmogra,Narmada,0,0,0
515485,Derdi-Janbai,Amreli,15,23,53.333333333333336
521400,Dhamadra,Narmada,16,18,12.5
521367,Dhaniala,Narmada,0,0,0
515825,Detad,Amreli,0,1,1
521607,Dhanor,Narmada,0,0,0
515616,Devaliya,Amreli,0,0,0
521393,Dhanpor,Narmada,5,7,40.0
515979,Devka,Amreli,57,58,1.7543859649122806
521486,Dharikheda,Narmada,1,0,-100.0
515719,Devla,Amreli,0,1,1
521831,Dhavliver,Narmada,0,0,0
515624,Devrajiya,Amreli,2,2,0.0
521529,Dhirkhadi,Narmada,0,0,0
515799,Dhajdi,Amreli,31,34,9.67741935483871
521368,Dhobisal,Narmada,0,0,0
515542,Dhangla,Amreli,0,0,0
521489,Dholar,Narmada,0,5,5
515770,Dhar,Amreli,0,0,0
521436,Dholivav,Narmada,0,0,0
521855,Dodhanvadi,Narmada,0,0,0
515471,Dharai,Amreli,13,16,23.076923076923077
521778,Dudhliver,Narmada,0,0,0
515996,DharanoNes,Amreli,0,0,0
515943,Dhareshvar,Amreli,15,15,0.0
521569,Dumkhal,Narmada,0,0,0
521738,Duthar,Narmada,0,0,0
515707,Dhargani,Amreli,59,65,10.169491525423728
521575,Fulsar,Narmada,0,0,0
521445,Fulvadi,Narmada,0,0,0
515697,Dhari,Amreli,1051,1099,4.567078972407232
515839,DhariNani,Amreli,0,0,0
521581,Gadh,Narmada,0,0,0
515848,Dhavadiya,Amreli,0,0,0
521584,Gadi,Narmada,0,0,0
515911,Dholadri,Amreli,8,19,137.5
521539,Gadit,Narmada,0,0,0
515597,Dholarva,Amreli,0,0,0
521453,Gadkoi,Narmada,0,2,2
515675,Dholarva,Amreli,0,0,0
521407,Gadod,Narmada,0,0,0
515942,Dipadiya,Amreli,0,0,0
521537,Gagar,Narmada,0,0,0
515705,Ditla,Amreli,141,141,0.0
515952,Doliya,Amreli,0,0,0
521603,GajarGota,Narmada,0,0,0
521556,Galwada,Narmada,0,0,0
515818,Dolti,Amreli,0,10,10
521443,Gambhirpara,Narmada,0,0,0
515910,Dudhala,Amreli,6,39,550.0
521484,Gamkuva,Narmada,2,2,0.0
515531,DudhalaBai,Amreli,0,0,0
521649,Gangapur,Narmada,0,0,0
515504,DudhalaLathi,Amreli,9,10,11.11111111111111
521862,Gaysavar,Narmada,0,0,0
515960,Dungar,Amreli,9,11,22.22222222222222
521639,Ghankhetar,Narmada,0,0,0
515959,Dungarparda,Amreli,0,0,0
521754,Ghanpipar,Narmada,0,0,0
515897,Ebhalvad,Amreli,0,0,0
521780,Ghansera,Narmada,0,0,0
521519,Ghanta,Narmada,0,1,1
515538,Eklera,Amreli,7,7,0.0
521602,Ghantoli,Narmada,0,3,3
515727,Facharia,Amreli,0,0,0
521835,Ghodmung,Narmada,0,1,1
515768,Fachariya,Amreli,0,0,0
521573,Gichad,Narmada,0,0,0
515887,Fachariya,Amreli,0,0,0
516434,Fachariya,Amreli,0,0,0
521775,Godada,Narmada,0,0,0
515713,Fategadh,Amreli,1,1,0.0
521764,Golvan,Narmada,0,0,0
515614,Fattepur,Amreli,26,77,196.15384615384616
521805,Gonamba,Narmada,0,0,0
515469,Fuljhar,Amreli,7,8,14.285714285714286
521721,Gopaliya,Narmada,0,0,0
521471,Gora,Narmada,4,10,150.0
515801,Gadhakda,Amreli,2,5,150.0
521686,Gotkhadi,Narmada,0,0,0
515741,Gadhiya,Amreli,0,0,0
521795,Gotpada,Narmada,102,133,30.392156862745097
515746,GadhiyaChavand,Amreli,0,0,0
521659,GuldaAliasCham,Narmada,0,0,0
521462,Gulvani,Narmada,0,0,0
515465,Galkotdi,Amreli,71,78,9.859154929577464
521640,Gundva,Narmada,0,0,0
515460,Gamapipaliya,Amreli,4,5,25.0
521645,Gundvan,Narmada,0,0,0
515962,Ganjavadar,Amreli,2,2,0.0
521376,Gunetha,Narmada,0,1,1
515702,GaramaliMoti,Amreli,0,0,0
521381,Guvar,Narmada,9,10,11.11111111111111
515709,GaramaliNani,Amreli,0,0,0
521421,Hajarpara,Narmada,4,70,1650.0
515676,Garamli,Amreli,0,0,0
521550,Handi,Narmada,0,0,0
515611,Gavadka,Amreli,25,44,76.0
521464,Haripura,Narmada,0,0,0
521680,Haripura,Narmada,0,0,0
515824,Ghandla,Amreli,1,1,0.0
521391,Helambi,Narmada,0,0,0
515913,Ghenspur,Amreli,0,0,0
521841,HoliAmbli,Narmada,0,0,0
515765,Ghobapati,Amreli,0,0,0
521713,Ihdlavi,Narmada,0,0,0
515451,Ghughrala,Amreli,0,0,0
521473,Indravarna,Narmada,0,0,0
521589,Ingavadi,Narmada,0,0,0
515847,Gidardi,Amreli,0,0,0
521636,Jambar,Narmada,0,0,0
515716,Gigasan,Amreli,0,2,2
521681,Jamni,Narmada,0,0,0
515826,Giniya,Amreli,0,0,0
521675,Jargam,Narmada,0,0,0
521385,Jesalpor,Narmada,0,0,0
515590,Giriya,Amreli,0,0,0
521493,Jetpor(Ramgadh),Narmada,1,12,1100.0
515546,Godhavadar,Amreli,1,8,700.0
521457,Jetpor(Vaghrali),Narmada,0,0,0
515627,GokharvalaMota,Amreli,122,123,0.819672131147541
521509,Jitgadh,Narmada,56,80,42.857142857142854
515628,GokharvalaNana,Amreli,158,158,0.0
521496,Jitnagar,Narmada,24,58,141.66666666666666
515674,Gopalgram,Amreli,4,5,25.0
521712,Jorti,Narmada,0,0,0
521586,JunaMosda,Narmada,0,0,0
515810,Goradka,Amreli,0,3,3
521498,Junvad,Narmada,0,0,0
515883,Gorana,Amreli,0,0,0
521577,Kabripathar,Narmada,0,0,0
515728,Govindpur,Amreli,0,0,0
521853,Kakadpada,Narmada,0,0,0
515541,Gundran,Amreli,2,2,0.0
521520,Kakadva,Narmada,0,3,3
515647,Hadala,Amreli,27,33,22.22222222222222
521651,Kakarpada,Narmada,0,0,0
515821,Hadida,Amreli,0,0,0
521674,Kalamkuva,Narmada,0,0,0
515972,Hadmatiya,Amreli,23,23,0.0
521440,KaliMakvana,Narmada,0,0,0
515526,Hajiradhar,Amreli,1,1,0.0
521582,Kaltar,Narmada,2,2,0.0
515672,Halariya,Amreli,136,140,2.9411764705882355
521560,Kalvat,Narmada,0,0,0
521766,Kamodvav,Narmada,0,0,0
515669,Hamapur,Amreli,93,96,3.225806451612903
515864,Hanumanpur,Amreli,0,0,0
521623,Kanbudi,Narmada,0,0,0
521762,Kanjai,Narmada,0,0,0
515537,Haripur,Amreli,0,0,0
521559,Kanjal,Narmada,0,0,0
515579,Haripura,Amreli,0,0,0
521568,Kanji,Narmada,10,10,0.0
515489,Harsurpur,Amreli,5,5,0.0
521794,Kankhadi,Narmada,0,0,0
515798,Hathasani,Amreli,10,11,10.0
521518,Kanpor,Narmada,0,0,0
515476,Hathigadh,Amreli,0,0,0
521759,Kantipani,Narmada,0,0,0
515543,Hathigadh,Amreli,0,0,0
521439,Karantha,Narmada,0,0,0
521456,Kareli,Narmada,0,0,0
515524,Havtad,Amreli,13,13,0.0
521767,Kartal,Narmada,0,0,0
515903,Hemal,Amreli,6,51,750.0
521749,Kathoh,Narmada,0,0,0
515982,Hindorna,Amreli,228,333,46.05263157894737
521791,Kel,Narmada,0,0,0
515763,Hipavadli,Amreli,0,0,0
521687,Kevdi,Narmada,0,0,0
515484,Hirana,Amreli,30,31,3.3333333333333335
521399,Khadagada,Narmada,0,0,0
515742,Hirava,Amreli,0,0,0
521811,Khadkuni,Narmada,0,0,0
515701,Hudli,Amreli,14,16,14.285714285714286
521667,KhajaliDabda,Narmada,0,0,0
515671,Hulariya,Amreli,11,13,18.181818181818183
521467,Khalvani,Narmada,17,18,5.882352941176471
515479,Ingorala,Amreli,0,0,0
521513,Khamar,Narmada,0,0,0
515523,Ingorala,Amreli,4,12,200.0
521810,Khampada,Narmada,0,0,0
521761,KhaparBuda,Narmada,0,0,0
515836,Ingorala,Amreli,3,3,0.0
521668,Kharchipada,Narmada,0,2,2
515703,Ingorala(Dungri),Amreli,0,0,0
521596,Khatam,Narmada,0,0,0
515453,Isapar,Amreli,0,0,0
521609,Khatkankhadi,Narmada,0,0,0
515418,Ishvariya,Amreli,1,1,0.0
521826,Kherpada,Narmada,0,0,0
515446,Ishvariya,Amreli,0,0,0
521808,Khocharpada,Narmada,0,0,0
515589,Ishvariya,Amreli,7,11,57.142857142857146
521763,Khodaamba,Narmada,0,0,0
521485,Khojalvasa,Narmada,30,110,266.6666666666667
515813,Jabal,Amreli,17,19,11.764705882352942
521624,KhokhraUmar(Zarnawadiwalu),Narmada,2,25,1150.0
515606,Jaliya,Amreli,8,10,25.0
521598,Khudadi,Narmada,0,0,0
515805,Jambuda,Amreli,0,0,0
521726,KhuparBarsan,Narmada,0,0,0
515661,Jamka,Amreli,0,0,0
521601,Kishmor,Narmada,0,0,0
521784,Kodba,Narmada,0,0,0
515502,Jarakhiya,Amreli,13,27,107.6923076923077
521830,Kodkhadi,Narmada,0,0,0
515573,Jasvantgadh,Amreli,49,70,42.857142857142854
521570,Kokam,Narmada,0,0,0
515534,Jatroda,Amreli,3,5,66.66666666666667
521750,Kokati,Narmada,0,0,0
